club_a_slug,club_a,club_b_slug,club_b,player,normalized_player,player_qid,player_api_football_id,accepted_answers
vitoria-guimaraes,Vitória Guimarães,santos,Santos,Paulo César,paulo cesar,Q3088450,,paulo cesar;paulo cesar arruda parente;paulo cesar rocha rosa
vitoria-guimaraes,Vitória Guimarães,santos,Santos,Pelé,pele,Q1991022,,judilson mamadu tuncara gomes;pedro miguel cardoso monteiro;pele;vitor hugo gomes passos
vitoria-guimaraes,Vitória Guimarães,santos,Santos,Preto Casagrande,preto casagrande,Q10353737,,carlos eduardo casagrande;preto casagrande
vitoria-guimaraes,Vitória Guimarães,santos,Santos,Rafael,rafael,Q189184,,rafael;rafael de andrade bittencourt pinheiro;rafael gustavo dias;rafael pereira da silva
vitoria-guimaraes,Vitória Guimarães,santos,Santos,Ronaldo,ronaldo,Q529207,,ronaldo;ronaldo drummond;ronaldo goncalves drummond;ronaldo luis nazario de lima;tiago alexandre carvalho goncalves;tiago ronaldo
vitoria-guimaraes,Vitória Guimarães,santos,Santos,Sílvio,silvio,Q713507,,silvio;silvio carlos de oliveira;silvio cesar ferreira da costa;silvio manuel de azevedo ferreira sa pereira
vitoria-guimaraes,Vitória Guimarães,santos,Santos,Tiquinho Soares,tiquinho soares,Q19985279,,francisco das chagas soares dos santos;tiquinho soares
vitoria-guimaraes,Vitória Guimarães,santos,Santos,Victor Andrade,victor andrade,Q886577,,victor andrade;victor andrade santos
vitoria-guimaraes,Vitória Guimarães,santos,Santos,Vinícius,vinicius,Q2748338,,vinicius;vinicius alberto nunes;vinicius conceicao da silva;vinicius de abreu;vinicius lopes righi;vinicius oliveira franco;vinicius rodrigues tomaz da silva almeida;vinicius santos silva
vitoria-guimaraes,Vitória Guimarães,santos,Santos,Wesley,wesley,Q108265925,,wesley;wesley augusto henn marth;wesley franca;wesley gassova ribeiro teixeira;wesley lopes beltrame;wesley lopes da silva;wesley moraes ferreira da silva;wesley pionteck souza;wesley vinicius franca lima
vitoria-guimaraes,Vitória Guimarães,santos,Santos,William,william,Q3568390,,william;william amaral de andrade;william de asevedo furtado;william junior salles de lima souza
vitoria-guimaraes,Vitória Guimarães,shakhtar-donetsk,Shakhtar Donetsk,Dodô,dodo,Q1573490,,dodo;domilson cordeiro dos santos;jose rodolfo pires ribeiro;luiz paulo hilario;ricardo lucas figueredo monte raso
vitoria-guimaraes,Vitória Guimarães,shakhtar-donetsk,Shakhtar Donetsk,Domilson Cordeiro dos Santos,domilson cordeiro dos santos,Q24084221,,domilson cordeiro dos santos
vitoria-guimaraes,Vitória Guimarães,shakhtar-donetsk,Shakhtar Donetsk,Valeriy Bondarenko,valeriy bondarenko,Q28534232,,valeriy bondarenko;valeriy serhiyovych bondarenko
vitoria-guimaraes,Vitória Guimarães,standard-liege,Standard Liège,António Eduardo Pereira dos Santos,antonio eduardo pereira dos santos,Q610843,,antonio eduardo pereira dos santos
vitoria-guimaraes,Vitória Guimarães,standard-liege,Standard Liège,Dimas,dimas,Q725768,,dimas;dimas manuel marques teixeira
vitoria-guimaraes,Vitória Guimarães,standard-liege,Standard Liège,Edmílson,edmilson,Q296058,,edmilson;edmilson barros de souza;edmilson dias de lucena;edmilson dos santos silva;edmilson goncalves pimenta;edmilson paulo da silva;jose edmilson gomes moraes
vitoria-guimaraes,Vitória Guimarães,standard-liege,Standard Liège,Fredrik Söderström,fredrik soderstrom,Q1453313,,fredrik soderstrom;sven olof fredrik soderstrom
vitoria-guimaraes,Vitória Guimarães,standard-liege,Standard Liège,Kanu,kanu,Q516607,,antonio eduardo pereira dos santos;kanu;rubenilson dos santos da rocha
vitoria-guimaraes,Vitória Guimarães,standard-liege,Standard Liège,Patrick Asselman,patrick asselman,Q2326564,,patrick asselman
vitoria-guimaraes,Vitória Guimarães,standard-liege,Standard Liège,Patrick Vervoort,patrick vervoort,Q919552,,patrick felix vervoort;patrick vervoort
vitoria-guimaraes,Vitória Guimarães,standard-liege,Standard Liège,Rochinha,rochinha,Q17523818,,diogo filipe costa rocha;rochinha
vitoria-guimaraes,Vitória Guimarães,standard-liege,Standard Liège,Rogério Matias,rogerio matias,Q3439732,,rogerio matias;rogerio pedro campinho marques matias
vitoria-guimaraes,Vitória Guimarães,standard-liege,Standard Liège,Ronaldo,ronaldo,Q529207,,ronaldo;ronaldo drummond;ronaldo goncalves drummond;ronaldo luis nazario de lima;tiago alexandre carvalho goncalves;tiago ronaldo
vitoria-guimaraes,Vitória Guimarães,standard-liege,Standard Liège,Tiago Ronaldo,tiago ronaldo,Q949262,,tiago ronaldo
vitoria-guimaraes,Vitória Guimarães,standard-liege,Standard Liège,Vinícius,vinicius,Q2748338,,vinicius;vinicius alberto nunes;vinicius conceicao da silva;vinicius de abreu;vinicius lopes righi;vinicius oliveira franco;vinicius rodrigues tomaz da silva almeida;vinicius santos silva
vitoria-guimaraes,Vitória Guimarães,twente,Twente,Douglas,douglas,Q1988686,,douglas;douglas de oliveira;douglas franco teixeira;douglas pereira dos santos;douglas renato de jesus;douglas silva bacelar
vitoria-guimaraes,Vitória Guimarães,twente,Twente,Ola John,ola john,Q552097,,ola john
vitoria-guimaraes,Vitória Guimarães,utrecht,Utrecht,David Nascimento,david nascimento,Q2180988,,david de sousa nascimento;david nascimento
vitoria-guimaraes,Vitória Guimarães,young-boys,Young Boys,João Paulo,joao paulo,Q932515,,joao paulo;joao paulo andrade;joao paulo da silva gouveia morais;joao paulo daniel;joao paulo de lima filho;joao paulo fernando marangon;joao paulo gomes da costa;joao paulo pinto ribeiro;joao paulo silva martins;joao paulo silveira dos santos
werder-bremen,Werder Bremen,aek-athens,AEK Athens,Hugo Almeida,hugo almeida,Q105887,,hugo almeida;hugo miguel pereira de almeida
werder-bremen,Werder Bremen,aek-athens,AEK Athens,Júlio César,julio cesar,Q603190,,julio cesar;julio cesar antonio de souza;julio cesar da silva;julio cesar da silva e souza;julio cesar da silva rodriguez;julio cesar jacobi;julio cesar mendes moreira;julio cesar santos correa;julio cesar soares de espindola
werder-bremen,Werder Bremen,aek-athens,AEK Athens,Sokratis Papastathopoulos,sokratis papastathopoulos,Q192923,,sokratis papastathopoulos
werder-bremen,Werder Bremen,az-alkmaar,AZ Alkmaar,Aron Jóhannsson,aron johannsson,Q48554,,aron johannsson
werder-bremen,Werder Bremen,az-alkmaar,AZ Alkmaar,Denni Avdić,denni avdic,Q765538,,denni avdic;denni robin avdic
werder-bremen,Werder Bremen,az-alkmaar,AZ Alkmaar,Niklas Moisander,niklas moisander,Q128920,,niklas kristian moisander;niklas moisander
werder-bremen,Werder Bremen,az-alkmaar,AZ Alkmaar,Yukinari Sugawara,yukinari sugawara,Q50073536,,yukinari sugawara
werder-bremen,Werder Bremen,adana-demirspor,Adana Demirspor,Júlio César,julio cesar,Q603190,,julio cesar;julio cesar antonio de souza;julio cesar da silva;julio cesar da silva e souza;julio cesar da silva rodriguez;julio cesar jacobi;julio cesar mendes moreira;julio cesar santos correa;julio cesar soares de espindola
werder-bremen,Werder Bremen,adana-demirspor,Adana Demirspor,Levent Ayçiçek,levent aycicek,Q3237195,,levent aycicek
werder-bremen,Werder Bremen,ajax,Ajax,Angelos Charisteas,angelos charisteas,Q109417,,angelos charisteas
werder-bremen,Werder Bremen,ajax,Ajax,Davy Klaassen,davy klaassen,Q129101,,davy klaassen
werder-bremen,Werder Bremen,ajax,Ajax,Eljero Elia,eljero elia,Q201896,,eljero elia;eljero george rinaldo elia
werder-bremen,Werder Bremen,ajax,Ajax,Florian Grillitsch,florian grillitsch,Q20752635,,florian grillitsch
werder-bremen,Werder Bremen,ajax,Ajax,Frank Verlaat,frank verlaat,Q1344933,,frank verlaat
werder-bremen,Werder Bremen,ajax,Ajax,Jelle Van Damme,jelle van damme,Q224799,,jelle francois maria van damme;jelle van damme
werder-bremen,Werder Bremen,ajax,Ajax,Markus Rosenberg,markus rosenberg,Q107796,,markus rosenberg;nils markus rosenberg
werder-bremen,Werder Bremen,ajax,Ajax,Maximilian Wöber,maximilian wober,Q22951388,,maximilian wober
werder-bremen,Werder Bremen,ajax,Ajax,Niklas Moisander,niklas moisander,Q128920,,niklas kristian moisander;niklas moisander
werder-bremen,Werder Bremen,ajax,Ajax,Petri Pasanen,petri pasanen,Q156434,,petri mikael pasanen;petri pasanen
werder-bremen,Werder Bremen,al-ahli-saudi,Al Ahli,Ferydoon Zandi,ferydoon zandi,Q287918,,fereydon zandi;ferydoon zandi
werder-bremen,Werder Bremen,al-ahli-saudi,Al Ahli,Marko Marin,marko marin,Q150921,,marko marin
werder-bremen,Werder Bremen,al-hilal,Al Hilal,Aílton,ailton,Q160363,,ailton;ailton de oliveira modesto;ailton ferreira silva;ailton goncalves da silva;ailton jose almeida;ailton machado de souza rosa;jose ailton da silva
werder-bremen,Werder Bremen,al-hilal,Al Hilal,Wesley,wesley,Q108265925,,wesley;wesley augusto henn marth;wesley franca;wesley gassova ribeiro teixeira;wesley lopes beltrame;wesley lopes da silva;wesley moraes ferreira da silva;wesley pionteck souza;wesley vinicius franca lima
werder-bremen,Werder Bremen,al-nassr,Al Nassr,Angelos Charisteas,angelos charisteas,Q109417,,angelos charisteas
werder-bremen,Werder Bremen,al-nassr,Al Nassr,Wesley,wesley,Q108265925,,wesley;wesley augusto henn marth;wesley franca;wesley gassova ribeiro teixeira;wesley lopes beltrame;wesley lopes da silva;wesley moraes ferreira da silva;wesley pionteck souza;wesley vinicius franca lima
werder-bremen,Werder Bremen,anderlecht,Anderlecht,Jelle Van Damme,jelle van damme,Q224799,,jelle francois maria van damme;jelle van damme
werder-bremen,Werder Bremen,anderlecht,Anderlecht,Ludwig Augustinsson,ludwig augustinsson,Q4806248,,hans carl ludwig augustinsson;ludwig augustinsson
werder-bremen,Werder Bremen,anderlecht,Anderlecht,Marko Marin,marko marin,Q150921,,marko marin
werder-bremen,Werder Bremen,anderlecht,Anderlecht,Samuel,samuel,Q3471035,,samuel;samuel antonio da silva tavares quina;samuel arruda;samuel firmino de jesus;samuel quina
werder-bremen,Werder Bremen,anderlecht,Anderlecht,Samuel Firmino de Jesus,samuel firmino de jesus,Q1857948,,samuel firmino de jesus
werder-bremen,Werder Bremen,anderlecht,Anderlecht,Thomas Delaney,thomas delaney,Q961878,,thomas delaney;thomas joseph delaney
werder-bremen,Werder Bremen,antalyaspor,Antalyaspor,Gerrit Holtmann,gerrit holtmann,Q19842644,,gerrit holtmann;gerrit stephan barba holtmann
werder-bremen,Werder Bremen,antalyaspor,Antalyaspor,Lodewijk Roembiak,lodewijk roembiak,Q1267777,,lodewijk paul cornelius roembiak;lodewijk roembiak
